"Date","Time","Temperature","Dew Point","Humidity","Wind","Wind Speed","Wind Gust","Pressure","Condition","Source Weather","Precipitation","Source Fire CA","Size","Containment","Structures Threatened","Structures Destroyed","Civilian Injuries","Civilian Fatalities","Structures Damaged","Firefighter Injuries"
"2025-01-21","06:23",,,,,,,,,,,"e97c9c8d-1328-49cf-955d-a6376f6cf434","23,713","63%","12,280","6,380","3","11","857","1"
"2025-01-21","06:26",,,,,,,,,,,"3dbbd0c6-579a-4cba-bd90-0363e1ce1728","23,713","63%","12,280","6,380","3","11","857","1"
"2025-01-21","06:47",,,,,,,,,,,"108f1f21-1810-48cd-84f4-09f28d22fdaa","23,713","63%","12,280","6,380","3","11","857","1"
"2025-01-21","06:53","46","13","26","NNE","5","0","30.29","Fair","2025-1-21","0.0",,,,,,,,,
"2025-01-21","07:53","47","13","25","NE","5","0","30.29","Fair","2025-1-21","0.0",,,,,,,,,
"2025-01-21","08:53","51","18","27","CALM","0","0","30.30","Fair","2025-1-21","0.0",,,,,,,,,
"2025-01-21","09:53","56","23","28","NNW","7","0","30.30","Fair","2025-1-21","0.0",,,,,,,,,
"2025-01-21","10:53","62","28","28","NW","8","0","30.30","Fair","2025-1-21","0.0",,,,,,,,,
"2025-01-21","11:15",,,,,,,,,,,"ba56b23c-42f6-4a70-aec4-54c11a2c08d1","23,713","63%","12,280","6,380","3","11","857","1"
"2025-01-21","11:19",,,,,,,,,,,"18fe2465-fb9b-4ea0-9034-c53a2c50c7d2","23,713","63%","12,280","6,380","3","11","857","1"
"2025-01-21","11:53","65","32","29","CALM","0","0","30.29","Fair","2025-1-21","0.0",,,,,,,,,
"2025-01-21","12:08",,,,,,,,,,,"2d73846b-e89e-48d2-a2f7-ee92e47ed8ac","23,713","63%","12,280","6,380","3","11","857","1"
"2025-01-21","12:29",,,,,,,,,,,"cacae85c-969d-4f11-a920-4fdac4cba89c","23,713","63%","12,280","6,380","3","11","857","1"
"2025-01-21","12:50",,,,,,,,,,,"1b829352-320a-4c7d-ae58-22af25198f65","23,713","63%","12,280","6,380","3","11","857","1"
"2025-01-21","12:53","67","32","27","VAR","5","0","30.25","Fair","2025-1-21","0.0",,,,,,,,,
"2025-01-21","13:53","69","34","27","WSW","5","0","30.23","Fair","2025-1-21","0.0",,,,,,,,,
"2025-01-21","14:13",,,,,,,,,,,"eb9e44ea-f48d-416c-a542-b977854d78bf","23,713","63%","12,280","6,380","3","11","857","1"
"2025-01-21","14:18",,,,,,,,,,,"5748ab64-45fe-41e1-a39d-5ac8f4a303c1","23,713","63%","12,280","6,380","3","11","857","1"
"2025-01-21","14:53","69","35","29","NW","7","0","30.19","Partly Cloudy","2025-1-21","0.0",,,,,,,,,
"2025-01-21","15:53","69","33","26","W","9","0","30.16","Fair","2025-1-21","0.0",,,,,,,,,
"2025-01-21","16:53","64","29","27","W","10","0","30.15","Partly Cloudy","2025-1-21","0.0",,,,,,,,,
"2025-01-21","17:53","61","35","38","WSW","12","0","30.15","Partly Cloudy","2025-1-21","0.0",,,,,,,,,
"2025-01-21","18:32",,,,,,,,,,,"6cb6ffe9-3b14-47fd-849a-b3debb163afd","23,448","65%","12,417","6,528","3","11","882","1"
"2025-01-21","18:53","60","38","44","WSW","6","0","30.16","Partly Cloudy","2025-1-21","0.0",,,,,,,,,
"2025-01-21","19:53","59","32","36","CALM","0","0","30.16","Partly Cloudy","2025-1-21","0.0",,,,,,,,,
"2025-01-21","20:53","59","27","29","CALM","0","0","30.16","Partly Cloudy","2025-1-21","0.0",,,,,,,,,
"2025-01-21","21:53","60","25","26","NNE","9","0","30.16","Mostly Cloudy","2025-1-21","0.0",,,,,,,,,
"2025-01-21","22:53","59","23","25","VAR","5","0","30.16","Mostly Cloudy","2025-1-21","0.0",,,,,,,,,
"2025-01-21","23:53","57","22","26","VAR","7","0","30.17","Mostly Cloudy","2025-1-21","0.0",,,,,,,,,
"2025-01-22","00:53","58","23","26","NE","5","0","30.16","Mostly Cloudy","2025-1-21","0.0",,,,,,,,,
"2025-01-22","01:53","56","21","26","NE","7","0","30.14","Mostly Cloudy","2025-1-22","0.0",,,,,,,,,
"2025-01-22","02:53","56","21","26","CALM","0","0","30.12","Mostly Cloudy","2025-1-22","0.0",,,,,,,,,
"2025-01-22","03:53","53","19","26","NE","7","0","30.11","Mostly Cloudy","2025-1-22","0.0",,,,,,,,,
"2025-01-22","04:53","52","18","26","NE","3","0","30.09","Mostly Cloudy","2025-1-22","0.0",,,,,,,,,
"2025-01-22","05:53","54","20","26","NNE","3","0","30.08","Mostly Cloudy","2025-1-22","0.0",,,,,,,,,
"2025-01-22","06:23",,,,,,,,,,,"a9a1dd2c-46c6-4948-a941-c865d6ff9e5d","23,448","68%","12,417","6,662","3","11","890","1"
"2025-01-22","06:53","57","23","27","VAR","6","0","30.08","Mostly Cloudy","2025-1-22","0.0",,,,,,,,,
"2025-01-22","07:53","54","20","26","CALM","0","0","30.09","Mostly Cloudy","2025-1-22","0.0",,,,,,,,,
"2025-01-22","08:51",,,,,,,,,,,"9360dbbc-6c6c-4de6-9f5c-368643ce2d04","23,448","68%","12,417","6,662","3","11","890","1"
"2025-01-22","08:53","53","19","26","CALM","0","0","30.09","Mostly Cloudy","2025-1-22","0.0",,,,,,,,,
"2025-01-22","09:53","63","28","27","CALM","0","0","30.09","Mostly Cloudy","2025-1-22","0.0",,,,,,,,,
"2025-01-22","10:53","69","35","29","NNW","6","0","30.10","Mostly Cloudy","2025-1-22","0.0",,,,,,,,,
"2025-01-22","11:53","69","35","29","VAR","6","0","30.10","Mostly Cloudy","2025-1-22","0.0",,,,,,,,,
"2025-01-22","12:26","70","35","28","W","7","0","30.09","Mostly Cloudy","2025-1-22","0.0",,,,,,,,,
"2025-01-22","12:53","70","35","28","W","7","0","30.07","Mostly Cloudy","2025-1-22","0.0",,,,,,,,,
"2025-01-22","13:53","71","36","28","W","6","0","30.04","Mostly Cloudy","2025-1-22","0.0",,,,,,,,,
"2025-01-22","14:34",,,,,,,,,,,"d06f8f72-4571-46ba-bf91-93ff32a5a93f","23,448","68%","12,417","6,662","3","11","890","1"
"2025-01-22","14:53","72","37","28","W","6","0","30.02","Mostly Cloudy","2025-1-22","0.0",,,,,,,,,
"2025-01-22","15:53","71","34","26","W","9","0","30.01","Mostly Cloudy","2025-1-22","0.0",,,,,,,,,
"2025-01-22","16:15",,,,,,,,,,,"5910a24b-1af9-4e03-bf7c-dbac9f728d7a","23,448","68%","12,417","6,662","3","11","890","1"
"2025-01-22","16:53","71","36","28","SW","3","0","30.02","Partly Cloudy","2025-1-22","0.0",,,,,,,,,
"2025-01-22","17:53","66","31","27","W","6","0","30.02","Partly Cloudy","2025-1-22","0.0",,,,,,,,,
"2025-01-22","18:32",,,,,,,,,,,"0fca1576-b342-4377-9fd8-2f662233f57a","23,448","70%","12,417","6,662","3","11","890","1"
"2025-01-22","18:53","66","31","27","NW","3","0","30.03","Partly Cloudy","2025-1-22","0.0",,,,,,,,,
"2025-01-22","19:53","63","28","27","W","6","0","30.04","Partly Cloudy","2025-1-22","0.0",,,,,,,,,
"2025-01-22","20:53","64","29","27","CALM","0","0","30.05","Fair","2025-1-22","0.0",,,,,,,,,
"2025-01-22","21:53","61","27","27","CALM","0","0","30.06","Fair","2025-1-22","0.0",,,,,,,,,
"2025-01-22","22:53","59","25","27","E","6","0","30.08","Fair","2025-1-22","0.0",,,,,,,,,
"2025-01-22","23:53","61","26","26","VAR","3","0","30.09","Fair","2025-1-22","0.0",,,,,,,,,
"2025-01-23","00:53","62","28","28","VAR","3","0","30.10","Fair","2025-1-22","0.0",,,,,,,,,
"2025-01-23","01:01","60","26","27","E","3","0","30.10","Partly Cloudy","2025-1-23","0.0",,,,,,,,,
"2025-01-23","01:53","53","22","30","E","3","0","30.11","Fair","2025-1-23","0.0",,,,,,,,,
"2025-01-23","02:53","54","21","28","CALM","0","0","30.11","Fair","2025-1-23","0.0",,,,,,,,,
"2025-01-23","03:53","54","20","26","CALM","0","0","30.11","Fair","2025-1-23","0.0",,,,,,,,,
"2025-01-23","04:53","51","17","26","CALM","0","0","30.11","Fair","2025-1-23","0.0",,,,,,,,,
"2025-01-23","05:53","50","18","28","E","7","0","30.11","Fair","2025-1-23","0.0",,,,,,,,,
"2025-01-23","06:28",,,,,,,,,,,"238eb85e-6431-4d98-a800-bb08913541d6","23,448","72%","12,417","6,770","3","11","904","1"
"2025-01-23","06:53","52","18","26","E","5","0","30.11","Fair","2025-1-23","0.0",,,,,,,,,
"2025-01-23","07:53","51","17","26","CALM","0","0","30.13","Fair","2025-1-23","0.0",,,,,,,,,
"2025-01-23","08:32",,,,,,,,,,,"8171ce52-bfbc-46eb-ba15-9c599e458ced","23,448","72%","12,417","6,770","3","11","904","1"
"2025-01-23","08:53","53","20","27","CALM","0","0","30.14","Fair","2025-1-23","0.0",,,,,,,,,
"2025-01-23","09:53","67","32","27","WSW","7","0","30.14","Fair","2025-1-23","0.0",,,,,,,,,
"2025-01-23","10:50",,,,,,,,,,,"557f19fc-3da1-43ba-97ff-23859112a0fa","23,448","72%","12,417","6,770","3","11","904","1"
"2025-01-23","10:53","73","37","27","SSW","5","0","30.15","Fair","2025-1-23","0.0",,,,,,,,,
"2025-01-23","11:53","76","40","27","SW","6","0","30.14","Fair","2025-1-23","0.0",,,,,,,,,
"2025-01-23","12:53","79","42","27","SW","9","0","30.12","Fair","2025-1-23","0.0",,,,,,,,,
"2025-01-23","13:53","79","42","27","SW","7","0","30.09","Fair","2025-1-23","0.0",,,,,,,,,
"2025-01-23","14:25",,,,,,,,,,,"0e442186-897c-42da-9399-7791e3dfb6fc","23,448","72%","12,417","6,770","3","11","904","1"
"2025-01-23","14:53","78","40","25","WSW","13","0","30.08","Fair","2025-1-23","0.0",,,,,,,,,
"2025-01-23","15:18",,,,,,,,,,,"1f9be207-cd32-4643-9bc4-60bf6dbcd335","23,448","72%","12,417","6,770","3","11","904","1"
"2025-01-23","15:53","76","38","25","WSW","12","0","30.06","Fair","2025-1-23","0.0",,,,,,,,,
"2025-01-23","16:53","75","39","27","SW","8","0","30.06","Fair","2025-1-23","0.0",,,,,,,,,
"2025-01-23","17:53","72","37","28","SW","7","0","30.06","Fair","2025-1-23","0.0",,,,,,,,,
"2025-01-23","18:53","72","36","27","WSW","6","0","30.07","Fair","2025-1-23","0.0",,,,,,,,,
"2025-01-23","19:03",,,,,,,,,,,"6a47d273-64e5-48dd-ba62-66ead4201fbb","23,448","75%","12,317","6,810","3","11","941","1"
"2025-01-23","19:53","67","33","28","W","7","0","30.08","Fair","2025-1-23","0.0",,,,,,,,,
"2025-01-23","20:08",,,,,,,,,,,"df350599-91f9-42c0-b10d-96a804fad4a4","23,448","75%","12,317","6,810","3","11","941","1"
"2025-01-23","20:53","67","33","28","WSW","6","0","30.07","Fair","2025-1-23","0.0",,,,,,,,,
"2025-01-23","21:53","65","29","26","W","5","0","30.08","Fair","2025-1-23","0.0",,,,,,,,,
"2025-01-23","22:53","63","29","28","CALM","0","0","30.08","Fair","2025-1-23","0.0",,,,,,,,,
"2025-01-23","23:53","58","24","27","VAR","3","0","30.06","Fair","2025-1-23","0.0",,,,,,,,,
"2025-01-24","00:53","62","28","28","N","7","0","30.05","Fair","2025-1-23","0.0",,,,,,,,,
"2025-01-24","01:53","61","26","26","N","8","0","30.03","Fair","2025-1-24","0.0",,,,,,,,,
"2025-01-24","02:53","59","24","26","N","10","0","30.02","Fair","2025-1-24","0.0",,,,,,,,,
"2025-01-24","03:53","58","22","25","NNE","8","0","30.01","Fair","2025-1-24","0.0",,,,,,,,,
"2025-01-24","04:53","55","21","27","NNE","10","0","29.99","Fair","2025-1-24","0.0",,,,,,,,,
"2025-01-24","05:53","56","22","27","N","9","0","29.97","Fair","2025-1-24","0.0",,,,,,,,,
"2025-01-24","06:24",,,,,,,,,,,"36cabf7c-1843-4bea-bc99-851d9a6296d4","23,448","77%","12,317","6,809","3","11","972","1"
"2025-01-24","06:53","57","22","26","NNE","12","0","29.98","Fair","2025-1-24","0.0",,,,,,,,,
"2025-01-24","07:53","57","22","26","NE","8","0","29.97","Fair","2025-1-24","0.0",,,,,,,,,
"2025-01-24","08:53","59","25","27","ENE","5","0","29.98","Fair","2025-1-24","0.0",,,,,,,,,
"2025-01-24","09:53","63","29","28","NNE","8","0","29.98","Fair","2025-1-24","0.0",,,,,,,,,
"2025-01-24","10:53","67","33","28","NE","8","0","29.97","Partly Cloudy","2025-1-24","0.0",,,,,,,,,
"2025-01-24","11:53","69","35","29","VAR","5","0","29.94","Mostly Cloudy","2025-1-24","0.0",,,,,,,,,
"2025-01-24","12:26",,,,,,,,,,,"0707c9b0-4da9-4129-8e42-5c589e3af099","23,448","77%","12,317","6,809","3","11","972","1"
"2025-01-24","12:53","70","35","28","SSE","5","0","29.90","Mostly Cloudy","2025-1-24","0.0",,,,,,,,,
"2025-01-24","13:53","72","36","27","W","8","0","29.86","Mostly Cloudy","2025-1-24","0.0",,,,,,,,,
"2025-01-24","14:53","70","33","26","W","10","0","29.83","Mostly Cloudy","2025-1-24","0.0",,,,,,,,,
"2025-01-24","15:53","69","9","10","W","13","0","29.81","Mostly Cloudy","2025-1-24","0.0",,,,,,,,,
"2025-01-24","16:53","66","12","12","W","10","0","29.80","Mostly Cloudy","2025-1-24","0.0",,,,,,,,,
"2025-01-24","17:53","63","19","18","W","9","0","29.80","Mostly Cloudy","2025-1-24","0.0",,,,,,,,,
"2025-01-24","18:13",,,,,,,,,,,"2f249c61-94cc-40cb-a8cb-7eff0f0d3d83","23,448","79%","12,317","6,822","3","11","1,005","1"
"2025-01-24","18:53","60","23","24","W","9","0","29.79","Mostly Cloudy","2025-1-24","0.0",,,,,,,,,
"2025-01-24","19:53","58","40","51","W","8","0","29.78","Partly Cloudy","2025-1-24","0.0",,,,,,,,,
"2025-01-24","20:53","58","41","53","CALM","0","0","29.78","Fair","2025-1-24","0.0",,,,,,,,,
"2025-01-24","21:53","57","46","67","SSE","5","0","29.77","Fair","2025-1-24","0.0",,,,,,,,,
"2025-01-24","22:53","56","44","64","SE","3","0","29.78","Fair","2025-1-24","0.0",,,,,,,,,
"2025-01-24","23:53","54","41","62","CALM","0","0","29.79","Partly Cloudy","2025-1-24","0.0",,,,,,,,,
"2025-01-25","00:53","54","45","72","SE","5","0","29.78","Partly Cloudy","2025-1-24","0.0",,,,,,,,,
"2025-01-25","01:53","51","42","71","NE","6","0","29.77","Partly Cloudy","2025-1-25","0.0",,,,,,,,,
"2025-01-25","02:53","49","35","59","ENE","6","0","29.77","Partly Cloudy","2025-1-25","0.0",,,,,,,,,
"2025-01-25","03:53","49","39","69","E","5","0","29.76","Mostly Cloudy","2025-1-25","0.0",,,,,,,,,
"2025-01-25","04:53","47","38","71","E","6","0","29.74","Mostly Cloudy","2025-1-25","0.0",,,,,,,,,
"2025-01-25","05:53","48","38","68","E","5","0","29.73","Partly Cloudy","2025-1-25","0.0",,,,,,,,,
"2025-01-25","06:53","49","33","54","E","7","0","29.73","Partly Cloudy","2025-1-25","0.0",,,,,,,,,
"2025-01-25","07:53","49","24","38","NE","5","0","29.75","Partly Cloudy","2025-1-25","0.0",,,,,,,,,
"2025-01-25","08:38",,,,,,,,,,,"151fbca7-58ad-4bba-b327-9e5ed651473a","23,448","79%","12,317","6,808","3","11","966","1"
"2025-01-25","08:53","50","25","38","E","5","0","29.76","Haze","2025-1-25","0.0",,,,,,,,,
"2025-01-25","09:53","56","31","39","E","9","0","29.77","Partly Cloudy","2025-1-25","0.0",,,,,,,,,
"2025-01-25","10:53","59","38","46","ESE","10","0","29.77","Partly Cloudy","2025-1-25","0.0",,,,,,,,,
"2025-01-25","11:53","61","45","56","SSE","13","24","29.77","Mostly Cloudy","2025-1-25","0.0",,,,,,,,,
"2025-01-25","12:20","61","46","58","SE","9","0","29.77","Mostly Cloudy","2025-1-25","0.0",,,,,,,,,
"2025-01-25","12:53","60","48","64","SE","13","23","29.76","Mostly Cloudy","2025-1-25","0.0",,,,,,,,,
"2025-01-25","13:53","57","48","72","SSW","8","0","29.75","Cloudy","2025-1-25","0.0",,,,,,,,,
"2025-01-25","14:30",,,,,,,,,,,"dd8fe406-9089-41a4-8bfe-adcf1aaf3957","23,448","79%","12,317","6,808","3","11","966","1"
"2025-01-25","14:32",,,,,,,,,,,"68ab11b3-2d6f-41c9-ae99-c6e44a488f2e","23,448","79%","12,317","6,808","3","11","966","1"
"2025-01-25","14:53","59","45","60","SW","14","22","29.74","Mostly Cloudy","2025-1-25","0.0",,,,,,,,,
"2025-01-25","15:18","59","43","55","SSW","12","0","29.73","Mostly Cloudy","2025-1-25","0.0",,,,,,,,,
"2025-01-25","15:53","58","44","60","SSW","14","0","29.74","Cloudy","2025-1-25","0.0",,,,,,,,,
"2025-01-25","16:53","57","45","64","SSW","10","21","29.74","Cloudy","2025-1-25","0.0",,,,,,,,,
"2025-01-25","17:46",,,,,,,,,,,"8607a763-c3f3-4157-9f25-4d4053ce9581","23,448","79%","12,317","6,808","3","11","966","1"
"2025-01-25","17:53","56","46","69","S","10","18","29.77","Cloudy","2025-1-25","0.0",,,,,,,,,
"2025-01-25","18:17",,,,,,,,,,,"01298765-e538-4574-8b6f-3c5fe1edbc9d","23,448","84%","12,317","6,834","3","11","1,016","1"
"2025-01-25","18:53","56","46","69","SSE","9","0","29.77","Cloudy","2025-1-25","0.0",,,,,,,,,
"2025-01-25","19:53","56","46","69","SSE","7","0","29.79","Mostly Cloudy","2025-1-25","0.0",,,,,,,,,
"2025-01-25","20:53","56","48","75","S","8","0","29.80","Mostly Cloudy","2025-1-25","0.0",,,,,,,,,
"2025-01-25","21:53","55","47","74","S","7","0","29.81","Mostly Cloudy","2025-1-25","0.0",,,,,,,,,
"2025-01-25","22:28","55","49","80","SE","9","22","29.81","Mostly Cloudy","2025-1-25","0.0",,,,,,,,,
"2025-01-25","22:53","55","49","80","WSW","12","0","29.83","Cloudy","2025-1-25","0.0",,,,,,,,,
"2025-01-25","23:51","55","46","72","SW","10","0","29.84","Cloudy","2025-1-25","0.0",,,,,,,,,
"2025-01-25","23:53","55","46","72","SW","10","0","29.85","Cloudy","2025-1-25","0.0",,,,,,,,,
"2025-01-26","00:53","54","45","72","SW","6","0","29.85","Mostly Cloudy","2025-1-25","0.0",,,,,,,,,
"2025-01-26","01:53","53","48","83","W","5","0","29.85","Light Rain","2025-1-26","0.0",,,,,,,,,
"2025-01-26","02:53","53","45","74","W","15","0","29.85","Cloudy","2025-1-26","0.0",,,,,,,,,
"2025-01-26","03:53","52","44","74","NW","8","0","29.86","Mostly Cloudy","2025-1-26","0.0",,,,,,,,,
"2025-01-26","04:53","50","45","83","E","8","0","29.85","Mostly Cloudy","2025-1-26","0.0",,,,,,,,,
"2025-01-26","05:53","50","45","83","SE","5","0","29.86","Mostly Cloudy","2025-1-26","0.0",,,,,,,,,
"2025-01-26","06:53","50","46","86","ESE","8","0","29.87","Mostly Cloudy","2025-1-26","0.0",,,,,,,,,
"2025-01-26","07:53","50","47","89","E","10","0","29.88","Mostly Cloudy","2025-1-26","0.0",,,,,,,,,
"2025-01-26","08:53","52","49","89","E","9","0","29.90","Mostly Cloudy","2025-1-26","0.0",,,,,,,,,
"2025-01-26","09:08",,,,,,,,,,,"6a88a628-2ddf-4929-b056-2a4366420ba1","23,448","84%","12,317","6,834","3","11","1,016","1"
"2025-01-26","09:28",,,,,,,,,,,"82e6dcd6-3eaa-45bc-8090-29ceff5e0cce","23,448","84%","12,317","6,834","3","11","1,016","1"
"2025-01-26","09:53","52","47","83","ESE","12","0","29.92","Light Rain","2025-1-26","0.0",,,,,,,,,
"2025-01-26","10:48",,,,,,,,,,,"900c95b3-b29c-4f1f-88b1-5233a900ce37","23,448","84%","12,317","6,834","3","11","1,016","1"
"2025-01-26","10:53","54","46","75","ESE","10","0","29.93","Light Rain","2025-1-26","0.0",,,,,,,,,
"2025-01-26","11:15","52","48","86","SSE","5","0","29.95","Rain","2025-1-26","0.1",,,,,,,,,
"2025-01-26","11:37","51","47","86","ESE","5","0","29.94","Light Rain","2025-1-26","0.3",,,,,,,,,
"2025-01-26","11:53","53","46","77","VAR","3","0","29.94","Cloudy","2025-1-26","0.3",,,,,,,,,
"2025-01-26","12:10","54","49","83","E","8","0","29.93","Light Rain","2025-1-26","0.0",,,,,,,,,
"2025-01-26","12:53","55","48","77","SE","9","0","29.91","Cloudy","2025-1-26","0.0",,,,,,,,,
"2025-01-26","13:25",,,,,,,,,,,"19926031-7b89-4caf-9826-b324d96cfb30","23,448","84%","12,317","6,834","3","11","1,016","1"
"2025-01-26","13:53","56","46","69","ESE","14","25","29.89","Cloudy","2025-1-26","0.0",,,,,,,,,
"2025-01-26","14:53","57","42","57","VAR","7","0","29.88","Cloudy","2025-1-26","0.0",,,,,,,,,
"2025-01-26","15:51",,,,,,,,,,,"bb2cc5cd-3a3b-426f-a9ae-97805899f19d","23,448","84%","12,317","6,834","3","11","1,016","1"
"2025-01-26","15:53","54","45","72","SE","10","0","29.88","Mostly Cloudy","2025-1-26","0.0",,,,,,,,,
"2025-01-26","16:53","54","47","77","E","12","0","29.88","Fair","2025-1-26","0.0",,,,,,,,,
"2025-01-26","17:35",,,,,,,,,,,"67dda116-e67c-46a6-948a-a31f7f131b85","23,448","90%","12,317","6,837","3","11","1,017","1"
"2025-01-26","17:53","54","46","75","E","9","0","29.87","Mostly Cloudy","2025-1-26","0.0",,,,,,,,,
"2025-01-26","18:11","54","46","75","E","13","0","29.87","Mostly Cloudy","2025-1-26","0.0",,,,,,,,,
"2025-01-26","18:53","51","47","86","E","14","0","29.88","Cloudy","2025-1-26","0.0",,,,,,,,,
"2025-01-26","19:02","51","47","86","E","12","0","29.88","Cloudy","2025-1-26","0.0",,,,,,,,,
"2025-01-26","19:53","51","47","86","E","9","0","29.88","Light Rain","2025-1-26","0.0",,,,,,,,,
"2025-01-26","20:53","51","47","86","ENE","9","0","29.89","Mostly Cloudy","2025-1-26","0.0",,,,,,,,,
"2025-01-26","21:45","51","46","83","E","8","0","29.90","Thunder","2025-1-26","0.0",,,,,,,,,
"2025-01-26","21:53","51","46","83","E","9","0","29.90","Thunder","2025-1-26","0.0",,,,,,,,,
"2025-01-26","22:40","50","46","86","E","8","0","29.90","Mostly Cloudy","2025-1-26","0.0",,,,,,,,,
"2025-01-26","22:53","50","46","86","E","7","0","29.90","Light Rain","2025-1-26","0.0",,,,,,,,,
"2025-01-26","23:53","50","45","83","WNW","12","28","29.92","Rain","2025-1-26","0.0",,,,,,,,,
"2025-01-27","00:53","49","45","86","ESE","6","0","29.93","Rain","2025-1-26","0.2",,,,,,,,,
"2025-01-27","01:50","48","46","93","NNE","5","0","29.93","Rain","2025-1-27","0.3",,,,,,,,,
"2025-01-27","01:53","49","47","93","NNE","5","0","29.93","Rain","2025-1-27","0.3",,,,,,,,,
"2025-01-27","02:53","48","46","93","NE","8","0","29.92","Light Rain","2025-1-27","0.1",,,,,,,,,
"2025-01-27","03:53","48","44","86","NE","9","0","29.91","Mostly Cloudy","2025-1-27","0.0",,,,,,,,,
"2025-01-27","04:53","48","44","86","ENE","6","0","29.91","Mostly Cloudy","2025-1-27","0.0",,,,,,,,,
"2025-01-27","05:53","48","44","86","CALM","0","0","29.91","Mostly Cloudy","2025-1-27","0.0",,,,,,,,,
"2025-01-27","06:53","48","44","86","NNE","3","0","29.93","Mostly Cloudy","2025-1-27","0.0",,,,,,,,,
"2025-01-27","07:53","49","44","83","NNE","5","0","29.94","Mostly Cloudy","2025-1-27","0.0",,,,,,,,,
"2025-01-27","08:53","50","44","80","NNE","6","0","29.97","Mostly Cloudy","2025-1-27","0.0",,,,,,,,,
"2025-01-27","09:28","52","44","74","NNE","6","0","29.97","Mostly Cloudy","2025-1-27","0.0",,,,,,,,,
"2025-01-27","09:53","53","44","71","VAR","7","0","29.98","Mostly Cloudy","2025-1-27","0.0",,,,,,,,,
"2025-01-27","10:53","55","44","67","SE","6","0","30.00","Mostly Cloudy","2025-1-27","0.0",,,,,,,,,
"2025-01-27","11:53","55","43","64","ESE","7","0","30.00","Mostly Cloudy","2025-1-27","0.0",,,,,,,,,
"2025-01-27","12:50",,,,,,,,,,,"85e44d6b-77c8-4e02-8819-1749991a5c60","23,448","90%","12,317","6,837","3","11","1,017","1"
"2025-01-27","12:53","58","42","56","VAR","5","0","29.98","Mostly Cloudy","2025-1-27","0.0",,,,,,,,,
"2025-01-27","12:55",,,,,,,,,,,"26ae17c3-7807-448e-89c7-7cd54429637b","23,448","90%","12,317","6,837","3","11","1,017","1"
"2025-01-27","12:56",,,,,,,,,,,"1debef71-9145-4e47-b68e-4346b728babb","23,448","90%","12,317","6,837","3","11","1,017","1"
"2025-01-27","13:00",,,,,,,,,,,"425ef556-140c-40ab-ada9-b394434cc0ee","23,448","90%","12,317","6,837","3","11","1,017","1"
"2025-01-27","13:53","56","44","64","SW","7","0","29.96","Mostly Cloudy","2025-1-27","0.0",,,,,,,,,
"2025-01-27","14:53","57","44","62","W","9","0","29.94","Partly Cloudy","2025-1-27","0.0",,,,,,,,,
"2025-01-27","15:53","57","45","64","W","15","0","29.95","Fair","2025-1-27","0.0",,,,,,,,,
"2025-01-27","15:54",,,,,,,,,,,"868d1c5b-140f-4f71-9ed7-f748c787f8aa","23,448","90%","12,317","6,837","3","11","1,017","1"
"2025-01-27","16:53","56","43","62","W","14","0","29.94","Fair","2025-1-27","0.0",,,,,,,,,
"2025-01-27","17:22",,,,,,,,,,,"eb17c568-424c-4376-87c9-3e1bd6826d7f","23,448","95%","12,317","6,837","3","12","1,017","1"
"2025-01-27","17:53","56","42","60","W","12","0","29.94","Fair","2025-1-27","0.0",,,,,,,,,
"2025-01-27","18:53","55","43","64","SW","7","0","29.95","Fair","2025-1-27","0.0",,,,,,,,,
"2025-01-27","19:53","54","45","72","SW","7","0","29.95","Fair","2025-1-27","0.0",,,,,,,,,
"2025-01-27","20:53","54","46","75","SW","12","0","29.96","Fair","2025-1-27","0.0",,,,,,,,,
"2025-01-27","21:53","54","46","75","WNW","5","0","29.96","Fair","2025-1-27","0.0",,,,,,,,,
"2025-01-27","22:53","53","45","74","VAR","3","0","29.97","Fair","2025-1-27","0.0",,,,,,,,,
"2025-01-27","23:53","51","43","74","CALM","0","0","29.97","Fair","2025-1-27","0.0",,,,,,,,,
"2025-01-28","00:53","52","43","71","ENE","5","0","29.96","Fair","2025-1-27","0.0",,,,,,,,,
"2025-01-28","01:53","49","43","80","E","5","0","29.95","Fair","2025-1-28","0.0",,,,,,,,,
"2025-01-28","02:53","46","42","86","E","6","0","29.95","Fair","2025-1-28","0.0",,,,,,,,,
"2025-01-28","03:53","46","42","86","ESE","3","0","29.94","Fair","2025-1-28","0.0",,,,,,,,,
"2025-01-28","04:53","46","41","83","E","6","0","29.93","Fair","2025-1-28","0.0",,,,,,,,,
"2025-01-28","05:53","46","40","79","ENE","5","0","29.92","Partly Cloudy","2025-1-28","0.0",,,,,,,,,
"2025-01-28","06:53","45","40","82","ENE","5","0","29.93","Partly Cloudy","2025-1-28","0.0",,,,,,,,,
"2025-01-28","07:53","47","40","77","NE","3","0","29.94","Mostly Cloudy","2025-1-28","0.0",,,,,,,,,
"2025-01-28","08:22",,,,,,,,,,,"b2c9d228-4857-43a1-aa7a-22b39c852789","23,448","95%","12,317","6,837","3","12","1,017","1"
"2025-01-28","08:53","48","41","77","E","7","0","29.94","Mostly Cloudy","2025-1-28","0.0",,,,,,,,,
"2025-01-28","09:29",,,,,,,,,,,"632ea637-4d58-4b71-9050-740acceab450","23,448","95%","12,317","6,837","3","12","1,017","1"
"2025-01-28","09:53","51","42","71","VAR","5","0","29.95","Mostly Cloudy","2025-1-28","0.0",,,,,,,,,
